Interval,Street,Count,
3,CENTRE ST, 21,
3,BERRY ST, 2,
3,LONGST RD, 1,
3,Duck Pond Rd, 1,
3,CLINTON ST, 20,
3,NY ROUTE 9D, 1,
3,ADAMS RD, 3,
3,COUSINS RD, 1,
3,BYRAM RIDGE RD, 1,
3,SILVERMINE AVE, 1,
3,6 AVE/ AVE OF AMERIC, 1,
3,MAMARONECK AVE, 3,
3,SPRAGUE RD, 1,
3,74 ST, 1,
3,West Henry Street, 1,
3,E 48 St, 4,
3,BEACH LN, 1,
3,113 AVE, 1,
3,WHITEFIELD AVE, 1,
3,MARIN BLVD, 4,
3,NORWAY AVE, 1,
3,DEGRAW ST, 2,
3,DOUGLASTON PKWY, 3,
3,HILTON AVE, 2,
3,E JERICHO TPKE, 2,
3,The Bridge, 2,
3,JOHNSON PL, 1,
3,W 20 ST, 84,
3,ROUTE 1 SOUTH, 1,
3,MAPLEWOOD RD, 2,
3,ILYSSA WAY, 1,
3,bellmore avenue, 1,
3,LACE LEF DRIVE, 1,
3,NAVAJO CT, 2,
3,CARVER TER, 7,
3,Blackfoot Drive, 1,
3,E 61 St, 4,
3,DUNE RD, 5,
3,W NECK RD, 1,
3,W 174 ST, 2,
3,W 19 St, 4,
3,BRADHURST AVE, 6,
3,SHELTON CT, 2,
3,PELHAMDALE AVE, 5,
3,STARR AVE, 1,
3,BATH AVE, 1,
3,MILBURN AVE, 3,
3,BERDAN AVE, 1,
3,ADDISON ST, 1,
3,ELM DR E, 1,
3,Deerfield Dr, 1,
3,46TH ST, 1,
3,ROUTE 17 N, 2,
3,113 ST, 6,
3,8 Ave, 16,
3,Cooper Road, 1,
3,86 ST, 3,
3,E 61 ST, 113,
3,E 156 ST, 1,
3,STILLWATER AVE, 1,
3,HOLLOW LANE, 1,
3,41 AVE, 2,
3,OSBORN RD, 1,
3,W 19 ST, 77,
3,84 AVE, 1,
3,BOWNE ST, 2,
3,WOODSIDE LN, 1,
3,PENINSULA DR, 1,
3,ROUTE 17 S, 1,
3,MUTTONTOWN WOODS CT, 1,
3,ADAMS ST, 13,
3,EVERGREEN AVE, 1,
3,LARKFIELD RD, 1,
3,BOULEVARD EAST, 1,
3,E HANOVER AVE, 1,
3,KENNETH AVE, 1,
3,E 24 St, 2,
3,8TH ST, 1,
3,SYOSSET CR, 1,
3,N SAWMILL RIVER RD, 1,
3,north dean ST, 1,
3,JARRETT PL, 1,
3,SUNSET HILL AVE, 1,
3,GLEN WAY, 1,
3,EAST DR, 1,
3,220 Marvin Lane, 1,
3,NICOLLS RD, 2,
3,MARATHON PKWY, 1,
3,NEWARK POMPTON TKPE, 1,
3,4 AVE, 28,
3,BAY DR, 1,
3,PELL ST, 1,
3,Polito Avenue, 1,
3,STONEWALL RD, 1,
3,Water St, 6,
3,PHEASANT RUN, 2,
3,PURVES ST, 1,
3,E 36 ST, 56,
3,MARIA LN, 1,
3,E 12 St, 2,
3,Garden State Parkway, 1,
3,Bloomfield Ave, 1,
3,WHITE BIRCH RD, 1,
3,HARDS LN, 1,
3,EASTHAMPTON BLVD, 1,
3,HOOK RD, 1,
3,PARK TERR W, 2,
3,MELMORE GDNS, 1,
3,BARNETT AVE, 1,
3,Washington, 2,
3,Clubhouse road, 1,
3,Lincoln Street, 1,
3,BEAR MOUNTAIN BRIDGE, 1,
3,E 36 St, 2,
3,E 12 ST, 87,
3,BAY CLUB DR, 1,
3,W 122 ST, 9,
3,PARK TERR E, 3,
3,Madison Ave, 18,
3,Lawrence, 1,
3,S 3 ST, 1,
3,HYLAN BLVD, 4,
3,AIRPORT RD, 2,
3,RYAWA AVE, 1,
3,7 AVE S, 13,
3,ANN ST, 4,
3,W 122 St, 1,
3,E 48 ST, 90,
3,ROCKWOOD LN, 1,
3,BEACH ST, 2,
3,HANOVER RD, 1,
3,CHERRY LN, 1,
3,50 Ave, 2,
3,CHANGEBRIDGE RD, 1,
3,RIVERWALK PL, 1,
3,128 ST, 1,
3,BAYSIDE AVE, 2,
3,AMBLESIDE LN, 1,
3,MELROSE PL, 1,
3,W 109 ST, 13,
3,W NYACK RD, 1,
3,Shunpike Road, 1,
3,128 Rd, 1,
3,MIDDLE LN, 1,
3,PRINCETON RD, 2,
3,GARY PL, 1,
3,EASTVIEW TERRACE, 1,
3,Moore St, 1,
3,YORK AVE, 211,
3,jericho tpke, 1,
3,VISTA, 1,
3,PROSPECT PL, 2,
3,ARLINGTON AVE, 3,
3,BANKSIDE DR, 1,
3,75 AVE, 1,
3,BARRYMORE BLVD, 1,
3,INTERNATIONAL BLVD, 2,
3,116 ST, 1,
3,NEW YORK AVE, 3,
3,ELLEN PL, 2,
3,FRANCIS LEWIS BLVD, 1,
3,HORSESHOE RD, 5,
3,W 110 St, 4,
3,COLONIAL AVE, 2,
3,MORTON SQUARE, 1,
3,TRIBORO BRIDGE, 5,
3,LIBERTY AVE, 5,
3,PROSPECT ST, 7,
3,REGENT DR, 3,
3,RICHMOND TER, 4,
3,PATCHIN PL, 1,
3,AMSTERDAM ST, 1,
3,N OAK ST, 1,
3,NEWPORT AVE, 1,
3,WALNUT DR, 1,
3,WASHINGTON BLVD, 22,
3,SENECA RD, 1,
3,WORLD TRADE CENTER, 5,
3,SOUTH CONDUIT AVE, 2,
3,W 89 ST, 51,
3,CHALLENGER RD, 2,
3,KILDARE RD, 2,
3,104 AVE, 1,
3,E 24 ST, 46,
3,W 110 ST, 11,
3,W 183 ST, 1,
3,SENECA ST, 1,
3,Greenwich St, 2,
3,11 Ave, 5,
3,Washington Blvd, 7,
3,GAIR ST, 1,
3,TENNYSON DR, 1,
3,POINTE GATE DR, 1,
3,EATON COURT, 1,
3,TITICUS RD, 3,
3,Timpson ST, 1,
3,BEACH RD, 1,
3,W 89 St, 3,
3,ROCK SHELTER RD, 1,
3,BARNEGAT LN, 1,
3,BRADFORD AVE, 1,
3,WEDGEWOOD CT, 1,
3,SENECA LN, 1,
3,COLBY CT, 1,
3,SQUIBB DR, 1,
3,KINGSWOOD WAY, 1,
3,E 3 St, 2,
3,REBECCA STREET, 1,
3,PARK AVE S, 249,
3,W 90 ST, 38,
3,MUTTONTOWN RD, 1,
3,Carolyn Place, 1,
3,CEDARHURST AVE, 1,
3,W 252 ST, 2,
3,Horatio St, 2,
3,Campgaw road, 1,
3,SCRANTON AVE, 1,
3,W 8 ST, 20,
3,SOUTHFIELD AVE, 1,
3,BEACH 145TH ST, 1,
3,DUFFIELD ST, 6,
3,45 AVE, 1,
3,DALIAN COURT, 1,
3,W 72 St, 3,
3,49 ST, 3,
3,JAMAICA AVE, 6,
3,SWEETBRIAR RD, 1,
3,GATEWAY DRIVE, 1,
3,BLACKHEATH RD, 1,
3,NORTHFIELD AVE, 1,
3,153 ST, 2,
3,MORRIS TURNPIKE, 1,
3,W 90 St, 2,
3,90 ST, 1,
3,PLAZA DR, 4,
3,COLLEGE POINT BLVD, 1,
3,FOSTER AVE, 2,
3,FLATLANDS 9TH ST, 1,
3,LITTLE CLOVE RD, 1,
3,MEADOWLANDS RACETRA, 1,
3,VIOLET ST, 1,
3,Sunnyside Blvd., 1,
3,GREELEY AVE, 1,
3,BITTERSWEET LN, 1,
3,Cresthill Drive, 1,
3,GIRALDA FARMS, 3,
3,BARNSDALE RD, 1,
3,PARSONAGE RD, 1,
3,RIVERVIEW DR, 1,
3,5TH ST, 6,
3,LOMBARD ST, 1,
3,W 72 ST, 115,
3,LITTLE NECK AVE, 1,
3,UPPER MOUNTAIN AVE, 1,
3,LEVERETT AVE, 1,
3,HEATON CT, 1,
3,LONG HILL DR, 2,
3,Winters St, 1,
3,THE OAKS, 2,
3,STARR ST, 1,
3,Bedford Ave, 1,
3,SUNNYSIDE BLVD, 5,
3,CONDIT CT, 1,
3,MARCUS GARVEY BLVD, 1,
3,BOGARDUS PL, 1,
3,VICTORY BLVD, 1,
3,PINEWOOD RD, 1,
3,LAKEWOOD TER, 2,
3,Hester St, 1,
3,OLD SLIP, 6,
3,BEECH ST, 12,
3,Mamaroneck Ave, 1,
3,37 ST, 3,
3,HANOVER SQ, 60,
3,WHITNEY AVE, 1,
3,Elizabeth St, 2,
3,Rockview Ave, 1,
3,FURMAN ST, 3,
3,SUMMIT LAKE DR, 4,
3,CORTELYOU RD, 1,
3,HAUL RD, 1,
3,Route 4 East, 1,
3,INDIA ST, 1,
3,FOUR SEASON DR, 1,
3,N INDIANA AVE, 1,
3,MCDERMOTT CT, 1,
3,25 ST, 1,
3,W 59 ST, 20,
3,PINTAIL LN, 1,
3,LINKS DR S, 3,
3,W THAMES, 1,
3,Grand St, 1,
3,RENI RD, 1,
3,Beach 213Th St, 1,
3,WHITEHALL RD, 4,
3,W 60 ST, 97,
3,CORNELIA ST, 8,
3,HORSESHOE LN, 5,
3,BETHUNE ST, 9,
3,TEE AR PL, 1,
3,CARLEY AVE, 1,
3,WOODBINE ST, 2,
3,SCHWEINBERG DR, 3,
3,COLUMBUS AVE, 91,
3,KARIN LN, 4,
3,Apache Street, 1,
3,ALICE LN, 1,
3,ELLEN DR, 1,
3,W BEECH ST, 2,
3,Marden Ave, 1,
3,RT 46 E, 2,
3,South Main St, 1,
3,EVAN CT, 1,
3,GREAT RIVER RD, 1,
3,Paris Ave, 1,
3,BABBITT RD, 1,
3,WHITEHALL ST, 13,
3,SOMERSET CORPORATE B, 1,
3,GRACIE SQ, 8,
3,EDGEWATER LN, 1,
3,RIDGEWAY, 1,
3,BRIGGS HILL RD, 1,
3,BROMLEY AVE, 1,
3,LLEWELLYN PL, 1,
3,INDEPENDENCE AVE, 2,
3,Jobs Lane, 1,
3,COMMONS PARK S, 1,
3,COPPERBEECH LN, 1,
3,Mickle Ave, 1,
3,SPRING BROOK RD, 1,
3,SEELEY RD, 1,
3,212 ST, 1,
3,Centre St, 1,
3,Greene St, 5,
3,RUTLEDGE AVE, 1,
3,SISSON TER, 1,
3,BRAMS HILL DR, 2,
3,INTERPACE PKWY, 7,
3,BLACKROCK AVE, 1,
3,BEACH 95TH ST, 1,
3,W 47 ST, 120,
3,W 239 ST, 1,
3,PECK AVE, 1,
3,E 88 St, 3,
3,Mary Lane, 1,
3,W OLD COUNTRY RD, 1,
3,SEELEY ST, 1,
3,VAN VORST ST, 1,
3,GATEHOUSE RD, 2,
3,ATLANTIC BLVD, 4,
3,COLLINS AVE, 1,
3,John F. Kennedy Pkwy, 1,
3,E 1ST ST, 3,
3,Peter Cooper Rd, 2,
3,POMPTON AVE, 3,
3,76TH AVE, 1,
3,N END WAY, 1,
3,67 Ave, 1,
3,SAINT PAULS PL, 6,
3,GEORGE ST, 2,
3,Douglass Ave., 1,
3,E 3 ST, 34,
3,PARK LA S, 1,
3,MIDWOOD AVE, 1,
3,Cullen Drive, 1,
3,18 AVE, 2,
3,Bedford Road, 3,
3,ALDGATE DR W, 1,
3,W 146 ST, 2,
3,W 47 St, 3,
3,KING ST, 15,
3,New Jersey 36, 1,
3,OLD NORTHERN BLVD, 3,
3,FEDERAL CIRCLE, 8,
3,LOWER CROSS RD, 1,
3,BELL CIR, 1,
3,E 30 St, 3,
3,GLENWOOD LN, 2,
3,EAGLE CHASE, 2,
3,CLARKSON AVE, 1,
3,UNDERHILL AVE, 2,
3,Ann st, 1,
3,Dosoris Lane, 1,
3,DURHAM PL, 1,
3,OLD QUARRY RD, 1,
3,N MOORE ST, 44,
3,DAVENPORT AVE, 3,
3,RYAN ST, 1,
3,MINETTA LA, 2,
3,HARBORSIDE PL, 1,
3,ILLINOIS AVE, 2,
3,CHANDLER RD, 1,
3,ST MARKS PL, 24,
3,MT MORRIS AVE, 1,
3,WESTGATE BLVD, 1,
3,224 ST, 3,
3,HAMILTON TERR, 3,
3,SHORT WAY, 1,
3,ARTILLERY LN, 1,
3,JASMINE LN, 1,
3,Old Country Rd, 2,
3,TIMBER RIDGE CT, 1,
3,PATTON DR, 1,
3,TOWN SQUARE PL, 5,
3,DEER PARK AVE, 1,
3,E 42 ST, 251,
3,ELLIS DR, 1,
3,harbor blvd, 1,
3,DURHAM RD, 3,
3,BERKELEY PL, 3,
3,SHONNARD TER, 2,
3,BEACH 87TH ST, 1,
3,WASHINGTON SQ N, 3,
3,COBBLERS LN, 1,
3,TIMBER RIDGE DR, 1,
3,SAYRE DR, 1,
3,THROGS NECK EXPY, 1,
3,DONLAVAGE WAY, 1,
3,E 54 ST, 159,
3,RIDGEWOOD RD, 1,
3,Garaldine Road, 1,
3,S LYLE AVE, 1,
3,7 AVE, 951,
3,E 42 St, 11,
3,E 17 St, 4,
3,STANTON ST, 20,
3,CLAY AVE, 1,
3,FOCH BLVD, 1,
3,RIVER TERRACE, 44,
3,168 ST, 2,
3,23 Ave, 1,
3,TERRACE AVE, 2,
3,CHESTNUT ST, 7,
3,CONTINENTAL RD, 1,
3,CHAPIN RD, 1,
3,TANGLEWOOD RD, 4,
3,E MIDLAND AVE, 1,
3,Fred Street, 1,
3,NEPONSIT AVE, 1,
3,JACKSON ST, 3,
3,KESSEL ST, 1,
3,s country rd, 1,
3,E 17 ST, 53,
3,PARK ROW, 11,
3,WETHERILL RD, 1,
3,WASHINGTON SQ S, 6,
3,OLD FARM RD, 1,
3,WASHINGTON SQ W, 11,
3,WALNUT ST, 2,
3,132 RD, 1,
3,NEXT DAY HILL DR, 1,
3,BUXTON RD, 1,
3,Overlook Av, 1,
3,Canal St, 2,
3,HEWLETT AVE, 1,
3,STONEHEDGE TER, 2,
3,AMY CT, 1,
3,PBI, 1,
3,BLUEBERRY RIDGE RD, 1,
3,BAY BLVD, 3,
3,MAGNOLIA WAY, 1,
3,ANNETT AVE, 1,
3,CRESTVIEW PL, 1,
3,Harbor Blvd, 1,
3,PEPPERIDGE RD, 1,
3,BURNSIDE AVE, 1,
3,E CHESTER ST, 1,
3,FULTON ST, 37,
3,GANNETT DR, 1,
3,SPEER AVE, 1,
3,TAFT CRES, 1,
3,HARTSDALE AVE, 1,
3,Glenwood Ave, 1,
3,FABIAN ST, 1,
3,OLD FIELD WOODS RD, 1,
3,GARDEN TER, 2,
3,DUFFY AVE, 2,
3,E 29 ST, 91,
3,ARGYLE RD, 1,
3,Oceanside Rd., 1,
3,first Stamford place, 1,
3,MIDFARM RD, 2,
3,CLINTON WALK, 1,
3,CAMEO DR, 1,
3,lambs ln, 1,
3,George Street, 1,
3,WEYFORD TER, 2,
3,DRAKE LN, 2,
3,PALMER AVE, 5,
3,WASHINGTON MEWS, 1,
3,144 RD, 1,
3,STONE ST, 17,
3,E 29 St, 4,
3,79 PL, 2,
3,ARROWCREST DR, 1,
3,55 ST, 3,
3,CANTIAGUE LN, 1,
3,BEACH 109TH ST, 2,
3,E 30 ST, 74,
3,STORY AVE, 2,
3,LERNARD RD, 1,
3,Purchase st, 1,
3,SOUTH END AVE, 71,
3,REPUBLIC AIRPORT, 5,
3,Undercliff Ter, 1,
3,HARBOUR DRIVE, 1,
3,HILLCREST RD, 2,
3,MCGRAW AVE, 1,
3,48 AVE, 10,
3,ELLWOOD ST, 1,
3,LOVE LN, 1,
3,HARRISON ST, 18,
3,71 AVE, 2,
3,LANDAU AVE, 1,
3,WYCKOFF ST, 3,
3,RIVERSIDE DR, 186,
3,W 84 ST, 24,
3,HAMILTON AVE, 2,
3,COLBY LN, 1,
3,SANDY HILL RD, 1,
3,24TH ST, 1,
3,153 AVE, 1,
3,ROCKLEDGE AVE, 1,
3,Hillpark Avenue, 1,
3,PENNYFIELD AVE, 2,
3,SAW MILL RD, 2,
3,W 183 St, 1,
3,Bay Pkwy, 1,
3,HAYWARD ST, 1,
3,W 84 St, 2,
3,HIGH AVE, 1,
3,RIVERWALK LN, 1,
3,AVE OF AMERICAS, 1,
3,GLENWOOD DR, 1,
3,W 143 ST, 3,
3,old westbury road, 1,
3,Forest road, 1,
3,W 96 ST, 35,
3,SHIFT PL, 1,
3,RUGBY RD, 4,
3,METLIFE STADIUM DR, 4,
3,OXFORD ST, 1,
3,CORTWOOD VLG, 1,
3,RIVER DR, 5,
3,CONOVER ST, 9,
3,MENDOTA AVE, 1,
3,CEDAR BRIDGE AVE, 1,
3,FAIRWAY DR, 2,
3,Burtwood Court, 1,
3,W 77 St, 1,
3,Childs Lane, 1,
3,SKILLMAN AVE, 14,
3,HUGUENOT ST, 2,
3,ESSEX ST, 14,
3,PUTNAM RD, 1,
3,OXFORD RD, 2,
3,SAGE AVE, 1,
3,WRIGHT WAY, 4,
3,FLAMINGO RD N, 2,
3,MARINA DR, 3,
3,CORPORATE WAY, 1,
3,ALBANY BLVD, 1,
3,AVE X, 1,
3,43 ST, 7,
3,AVE T, 1,
3,AVE U, 3,
3,WEST AVE, 1,
3,AVE V, 1,
3,E 101 ST, 4,
3,LANGFORD DR, 1,
3,AVE P, 1,
3,AVE R, 1,
3,ARBUTUS RD, 1,
3,67 DR, 1,
3,RIVER CT, 1,
3,AVE L, 1,
3,W 77 ST, 40,
3,AVE M, 1,
3,AVE N, 1,
3,AVE O, 1,
3,MILLBANK RD, 1,
3,VAN BRUNT ST, 7,
3,AVE I, 1,
3,AVE J, 4,
3,31 St, 1,
3,AVE K, 1,
3,LONGVIEW CT, 2,
3,MINETTA ST, 1,
3,W 131 ST, 4,
3,plaza dr, 1,
3,AVE A, 1,
3,VISTA RD, 1,
3,S OYSTER BAY RD, 2,
3,WINDSOR RD, 2,
3,FARMINGTON AVE, 1,
3,67 Dr, 1,
3,COURT SQ, 10,
3,MELROSE AVE, 1,
3,STONER AVE, 1,
3,31 ST, 3,
3,BELLAIRE DR, 2,
3,COURT ST, 8,
3,HESTER ST, 4,
3,PARK AVE, 1297,
3,N 7 ST, 4,
3,WILLIAM ST, 33,
3,Barker Avenue, 1,
3,ALBANY CT, 1,
3,WALL ST W, 2,
3,Baxter Lane, 1,
3,W 65 St, 2,
3,E BEVERLY PKWY, 1,
3,SQUIRREL RUN, 1,
3,WELLINGTON RD, 5,
3,CRESCENT ST, 16,
3,COUNT RUMFORD LN, 1,
3,HENRY ST, 15,
3,ROUTE 1 S, 1,
3,S MIDDLE NECK RD, 2,
3,MAIDEN LANE, 1,
3,DECKER ST, 1,
3,Kennedy Blvd, 1,
3,OLD FARM LN, 2,
3,W 65 ST, 26,
3,WITHERSPOON ST, 2,
3,W 106 ST, 21,
3,VAN BUREN ST, 4,
3,NICHOLSON DR, 1,
3,W 53 ST, 60,
3,CAUSEWAY, 2,
3,W 118 St, 1,
3,Canal Crossing, 1,
3,North End Ave, 3,
3,ROBBIN LN, 1,
3,18 St, 1,
3,PIERMONT AVE, 4,
3,N CHATSWORTH AVE, 1,
3,ROSEBUD LN, 1,
3,W 53 St, 1,
3,SCHOLES ST, 1,
3,WITHERSPOON RD, 1,
3,W 118 ST, 10,
3,BAY TER, 1,
3,CORONA AVE, 3,
3,E 94 St, 5,
3,PARKWAY DR, 3,
3,GREEN A, 1,
3,35 AVE, 11,
3,STONEYTOWN RD, 1,
3,E BROADWAY, 19,
3,ROCKLEIGH RD, 1,
3,E 116 ST, 1,
3,WOODS RD, 2,
3,ABIS PL, 1,
3,E 94 ST, 47,
3,E OLD COUNTRY RD, 1,
3,AIR BOUND AVIATION, 1,
3,LIVINGSTON AVE, 4,
3,RIDGEBURY RD, 2,
3,HUNTING RIDGE RD, 4,
3,W 41 ST, 20,
3,Industrial Ave, 2,
3,STATE ROUTE 10, 1,
3,GREAT JONES ST, 11,
3,E 82 St, 3,
3,E 6 ST, 28,
3,HOOVER LN, 1,
3,W 28 St, 2,
3,Parkside Ave, 1,
3,RIGENE RD, 3,
3,Hylan Blvd, 1,
3,ORCHARD ST, 25,
3,HEATHCOTE RD, 2,
3,SYOSSET CIR, 1,
3,JONES ST, 15,
3,JERSEY AVE, 1,
3,Sylvan Ave, 3,
3,ASHTON PL, 1,
3,SYOSSET WOODBURY RD, 2,
3,BEEKMAN AVE, 1,
3,DONNY BROOK DR, 1,
3,CHESTNUT DR, 4,
3,208 PL, 1,
3,SADDLE CT, 1,
3,STATE ROUTE 27, 1,
3,W 41 St, 2,
3,HASTINGS DR, 1,
3,E 6 St, 1,
3,W WOODS RD, 1,
3,OLD SAW MILL ROAD, 2,
3,ORCHARD PL, 3,
3,E BAY CT, 7,
3,67TH ST, 2,
3,46 ST, 3,
3,ROSLYN RD, 3,
3,herrick drive, 1,
3,RAYMOND BLVD, 20,
3,Sullivan Dr, 1,
3,ADAM RD, 1,
3,COMMERCE ST, 11,
3,DALE DR, 2,
3,N MOUNTAIN AVE, 1,
3,Altessa Blvd., 1,
3,HIGH RIDGE RD, 1,
3,Woodbridge Center Dr, 1,
3,AIR TRAIN STATION #3, 14,
3,AIR TRAIN STATION #2, 8,
3,IRVING PL, 47,
3,LEGENDS CIR, 1,
3,MIDDLESEX TPKE, 1,
3,SEALY DR, 2,
3,HICKS ST, 2,
3,WHEELER GATE, 2,
3,46 RD, 2,
3,Suffolk Lane, 1,
3,34 ST, 4,
3,ANDOVER RD, 2,
3,ABBINGTON DR, 1,
3,E 104 ST, 2,
3,GREENWOOD LN, 1,
3,E 82 ST, 74,
3,WASHINGTON AVE S, 3,
3,BUSH ST, 2,
3,W 167 ST, 2,
3,THROGS NECK EXPWY, 1,
3,JEWEL AVE, 2,
3,E 57 St, 7,
3,Greenwich Ave., 1,
3,172 ST, 2,
3,26 AVE, 1,
3,50 AVE, 3,
3,Varick St, 4,
3,N 18TH ST, 1,
3,22 ST, 1,
3,W 16 ST, 119,
3,208 ST, 2,
3,ANDOVER ST, 1,
3,KIMBALL DR, 1,
3,GRAND ST, 75,
3,DONGAN AVE, 2,
3,MONTAMMY DR, 1,
3,WEBBS HILL RD, 1,
3,CRICKET CLUB DR, 1,
3,BODMAN PL, 1,
3,BILTMORE AVE, 2,
3,E 57 ST, 190,
3,JAMAICA AVE EXT, 2,
3,E 70 ST, 136,
3,QUARRY DR, 1,
3,MEYERSVILLE RD, 1,
3,FREEMAN ST, 4,
3,GREEN AVE, 1,
3,Meadowlark LANE, 1,
3,SARLES ST, 1,
3,Long ridge rd, 1,
3,LUNDSTEN AVE, 1,
3,184 ST, 1,
3,W 28 ST, 76,
3,First Stamford Place, 2,
3,14TH ST, 1,
3,ORCHARD LN, 3,
3,W 143 St, 2,
3,W PUTNAM AVE, 2,
3,THE PKWY, 1,
3,LAVINA CT, 1,
3,WENDY RD, 1,
3,10 ST, 1,
3,SWINNERTON ST, 1,
3,NORTHWOOD LN, 1,
3,AUDREY ZAPP DR, 5,
3,SUMNER RD, 1,
3,95 ST, 1,
3,E 69 St, 5,
3,ASHLAND PL, 2,
3,DELPHINE TER, 1,
3,11 AVE, 314,
3,GLEANE ST, 2,
3,JUNIPER WAY, 1,
3,RXR PLZ, 2,
3,W 16 St, 5,
3,BAY 25 ST, 1,
3,WHITFORD AVE, 1,
3,PERRY ST, 34,
3,REINER PL, 1,
3,SUFFOLK ST, 5,
3,PARIS AVE, 8,
3,E 69 ST, 110,
3,PALISADIUM DR, 2,
3,WEXFORD TER, 2,
3,W BROADWAY, 98,
3,OSBORN AVE, 2,
3,LATTINGTOWN RIDGE CT, 1,
3,HOOVER DR, 3,
3,E 33 ST, 47,
3,HICKORY AVE, 1,
3,CASTLETON AVE, 2,
3,GRAND ARMY PLZ, 5,
3,SEIGEL ST, 2,
3,w Main, 1,
3,KINGS AVE, 1,
3,NORTHERN BLVD, 44,
3,MOUNTAIN AVE, 1,
3,Grand Concorse, 1,
3,MEADOWVIEW AVE, 3,
3,New Highway, 1,
3,Anderson Avenue, 1,
3,AUSTIN PL, 1,
3,SHEPHERD LN, 1,
3,HAMILTON ST, 2,
3,CARDINAL DR, 1,
3,IROQUOIS TRL, 3,
3,LATIMER PL, 1,
3,Buell Lane, 1,
3,E MOUNT PLEASANT AVE, 1,
3,FLYING POINT RD, 1,
3,FRONT ST, 18,
3,OLD MILL RD, 5,
3,ATLANTA, 1,
3,JERICHO QUADRANGLE, 1,
3,WINDSOR PARK COURT, 1,
3,BRANCH BLVD, 6,
3,W 103 ST, 4,
3,RTE HIGHWAY 1 S, 1,
3,EXIT 18 EAGAL AVE, 1,
3,31 Dr, 1,
3,UNION SQ E, 11,
3,BELLEGROVE DR, 1,
3,E 45 ST, 88,
3,MULBERRY ST, 60,
3,Cotters In, 1,
3,FAIRLAWN AVE, 1,
3,US Route 46, 1,
3,HIGH POINT LN, 1,
3,UNION SQ W, 32,
3,Pine Street, 1,
3,HAMILTON RD, 1,
3,York Ave, 6,
3,Brownstone Way, 1,
3,LONGBOW RD, 1,
3,OAKLAND ST, 1,
3,ST JOHNS PL, 3,
3,JANE ST, 29,
3,E  3 ST, 1,
3,frank w. burr blvd, 1,
3,S State St, 1,
3,E 45 St, 5,
3,MORICHES RD, 4,
3,CLUBHOUSE RD, 6,
3,N BROADWAY, 9,
3,120 ST, 2,
3,ASHTON DR, 1,
3,ROUTE 106, 1,
3,FT WASHINGTON AVE, 35,
3,AUSTIN ST, 5,
3,Depan Avenue, 1,
3,Keap St, 1,
3,LIDO BLVD, 3,
3,TANGLEWOOD DR, 1,
3,CREST LN, 1,
3,LEE AVE, 1,
3,COLUMBIA AVE, 1,
3,NEW HYDE PARK RD, 4,
3,HAMILTON PL, 1,
3,HEMPSTEAD DR, 1,
3,JOHN WALSH BLVD, 1,
3,ROCHAMBEAU AVE, 2,
3,NEW JERSEY AVE, 2,
3,Manhattanville Rd, 1,
3,MORRIS PESIN DR, 1,
3,EVERETT PL, 1,
3,Route 303, 2,
3,BEEKMAN PL, 12,
3,DERBY AVE, 1,
3,GREENE AVE, 2,
3,Van Rensselaer Rd, 1,
3,VICTORIA PL, 1,
3,ABINGDON AVE, 1,
3,JOHN F KENNEDY PKWY, 5,
3,BUEL AVE, 1,
3,N WOODLAND ST, 1,
3,NORTHWOOD CT, 3,
3,W 179 ST, 2,
3,CHESTNUT PL, 1,
3,OLD JACKSON AV, 1,
3,12 RD W, 1,
3,E 21 ST, 42,
3,ELMWOOD DR, 1,
3,old post road, 1,
3,CLARENCE AVE, 2,
3,80 AVE, 1,
3,58 RD, 1,
3,39 AVE, 12,
3,OCEAN BLVD, 18,
3,SPINNING WHEEL RD, 1,
3,BEEKMAN ST, 1,
3,HOPE ST, 2,
3,BORDEN AVE, 16,
3,EARLE AVE, 1,
3,E 210 ST, 3,
3,W 81 ST, 34,
3,????, 1,
3,PENNSYLVANIA AVE, 3,
3,OCEAN TER, 1,
3,ARKANSAS, 1,
3,ROCKAWAY AVE, 3,
3,LAIGHT ST, 15,
3,67 AVE, 4,
3,CANAL ST, 16,
3,BUCHANAN ST, 1,
3,HART ST, 1,
3,JONES RD, 1,
3,WALSH LN, 1,
3,DOVER CT, 1,
3,W 81 St, 2,
3,OLD COUNTY CT, 2,
3,CATALPA AVE, 1,
3,EAST GATE DR, 1,
3,Van Vorst Street, 1,
3,W 140 ST, 7,
3,HOLLY PL, 1,
3,Westchester Avenue, 1,
3,E 18 St, 4,
3,78 AVE, 2,
3,BADEAU AVE, 1,
3,64 ST, 1,
3,SEARLES RD, 1,
3,CLIFF ST, 9,
3,N LAKE RD, 1,
3,LEFANTE WAY, 2,
3,Veterans Mem Highway, 1,
3,CARPENTER PL, 1,
3,W 46 St, 7,
3,Oakdale St, 1,
3,WAYNE WAY, 1,
3,LOCKHERN DR, 1,
3,ROCHESTER AVE, 1,
3,E SEAMAN AVE, 1,
3,167 ST, 2,
3,BALTIC ST, 1,
3,STURGIS RD, 1,
3,E 18 ST, 62,
3,KENNETH PL, 1,
3,W 58 ST, 158,
3,FIELD POINT RD, 1,
3,Tower Center, 1,
3,SCHERER PL, 1,
3,213 ST, 1,
3,E HOUSTON ST, 16,
3,WEST END AVE, 355,
3,OCEANFRONT, 2,
3,W 254 St, 1,
3,HENDRICKSON ST, 1,
3,RUCKMAN RD, 2,
